Year,Month,Day,Hour,Minute,Second,Date (ISO Format),Station Latitude,Station Longitude,Station Elevation,Timestamp (Epoch),ZWD Observation,Satellite Azimuth,Satellite Elevation,Temperature (°C),Pressure (hPa),Humidity (%),Actual Measured PW
2023,2,10,9,0,0,2023-02-10T09:00:00,40.649,16.705,287,1676019600,2265.49,170.0,55.7,7.28,1000.66,62.79,9.72
2023,3,23,2,0,0,2023-03-23T02:00:00,-25.953,28.077,1400,1679536800,1820.938,78.5,26.1,13.54,853.71,84.05,16.22
2023,4,20,14,0,0,2023-04-20T14:00:00,13.021,77.572,844,1681999200,1991.262,297.9,75.7,31.38,910.27,37.72,29.48
2023,4,16,10,0,0,2023-04-16T10:00:00,-5.932,106.917,25,1681639200,2275.669,239.3,81.3,26.93,1008.54,85.71,60.12
2023,3,26,6,0,0,2023-03-26T06:00:00,-15.947,-47.928,1107,1679810400,2310.362,48.7,40.1,23.17,1015.94,75.23,26.03
2023,1,4,1,0,0,2023-01-04T01:00:00,-43.967,-176.55,147,1672794000,2342.194,225.6,23.3,8.71,1027.35,66.04,15.9
2023,2,10,16,0,0,2023-02-10T16:00:00,39.609,115.893,87,1676044800,2273.155,347.6,44.5,-0.52,1011.42,84.07,8.08
2023,2,20,6,0,0,2023-02-20T06:00:00,-5.28,-35.955,15,1676872800,2295.379,64.8,48.2,27.35,1009.7,79.15,47.5
2023,2,19,14,0,0,2023-02-19T14:00:00,38.921,-77.066,85,1676815200,2325.593,138.4,67.9,12.76,1021.57,77.41,18.03
2023,1,9,12,0,0,2023-01-09T12:00:00,-5.932,106.917,25,1673265600,2298.353,273.0,59.7,28.31,1012.25,81.02,49.6
2023,2,15,12,0,0,2023-02-15T12:00:00,39.609,115.893,87,1676462400,2305.257,274.8,67.1,-1.29,1022.6,65.6,6.28
2023,2,22,1,0,0,2023-02-22T01:00:00,40.649,16.705,287,1677027600,2223.26,46.2,24.4,7.01,988.75,98.01,14.11
2023,1,16,16,0,0,2023-01-16T16:00:00,40.649,16.705,287,1673884800,2166.247,255.4,61.9,13.21,973.42,71.63,16.32
2023,4,9,4,0,0,2023-04-09T04:00:00,38.921,-77.066,85,1681012800,2300.145,8.0,31.3,13.61,1014.54,90.15,17.09
2023,4,15,5,0,0,2023-04-15T05:00:00,46.877,7.465,956,1681534800,2064.342,73.1,43.0,5.28,936.72,93.05,13.04
2023,1,5,18,0,0,2023-01-05T18:00:00,46.877,7.465,956,1672941600,2118.44,259.8,43.2,9.49,955.18,89.68,13.01
2023,2,20,0,0,0,2023-02-20T00:00:00,-63.321,-57.902,15,1676851200,2250.781,327.6,12.4,-0.19,993.48,75.54,6.42
2023,1,9,1,0,0,2023-01-09T01:00:00,-29.046,115.347,250,1673226000,2212.982,121.6,20.6,31.13,984.88,26.75,21.46
2023,1,15,6,0,0,2023-01-15T06:00:00,50.799,4.36,150,1673762400,2221.106,66.1,48.2,5.54,993.54,83.47,8.76
2023,2,8,7,0,0,2023-02-08T07:00:00,-43.967,-176.55,147,1675839600,2254.361,281.2,63.7,13.22,1002.36,96.21,24.67
2023,3,12,16,0,0,2023-03-12T16:00:00,26.209,50.586,10,1678636800,2277.151,308.9,43.5,22.4,1011.32,82.17,28.03
2023,4,22,18,0,0,2023-04-22T18:00:00,76.537,-68.703,46,1682186400,2323.104,228.4,43.4,-9.02,1022.24,78.6,4.29
2023,2,7,1,0,0,2023-02-07T01:00:00,-66.284,110.52,50,1675731600,2180.808,126.8,21.8,-8.57,977.41,58.69,2.37
2023,3,14,1,0,0,2023-03-14T01:00:00,38.921,-77.066,85,1678755600,2285.968,299.1,24.3,17.45,1009.42,53.39,8.71
2023,2,13,21,0,0,2023-02-13T21:00:00,50.799,4.36,150,1676322000,2330.976,341.9,37.1,4.91,1026.69,89.75,9.56
2023,3,1,21,0,0,2023-03-01T21:00:00,0.448,9.412,40,1677704400,2286.187,332.9,33.4,27.85,1010.32,84.74,52.73
2023,1,25,8,0,0,2023-01-25T08:00:00,-15.947,-47.928,1107,1674633600,2316.348,56.7,43.7,23.34,1015.29,75.99,30.15
2023,2,4,0,0,0,2023-02-04T00:00:00,26.209,50.586,10,1675468800,2327.057,55.4,21.8,15.94,1018.97,68.84,9.82
2023,3,5,5,0,0,2023-03-05T05:00:00,0.448,9.412,40,1677992400,2293.14,67.9,24.5,26.0,1007.52,93.42,55.95
2023,2,8,21,0,0,2023-02-08T21:00:00,39.609,115.893,87,1675890000,2304.343,47.8,34.1,-0.24,1019.13,61.69,9.92
2023,1,8,9,0,0,2023-01-08T09:00:00,-5.28,-35.955,15,1673168400,2307.881,120.1,77.1,26.6,1014.14,79.91,54.99
2023,1,12,19,0,0,2023-01-12T19:00:00,46.877,7.465,956,1673550000,2107.373,300.1,35.1,6.4,948.84,67.36,8.3
2023,3,19,9,0,0,2023-03-19T09:00:00,46.877,7.465,956,1679216400,2082.243,167.7,65.2,10.72,946.9,68.82,13.69
2023,2,10,8,0,0,2023-02-10T08:00:00,30.033,31.233,234,1676016000,2296.719,123.6,46.2,14.25,1010.5,49.4,8.77
2023,4,16,6,0,0,2023-04-16T06:00:00,40.649,16.705,287,1681624800,2193.158,84.1,48.8,10.9,976.2,91.54,15.53
2023,3,31,18,0,0,2023-03-31T18:00:00,-5.932,106.917,25,1680285600,2293.005,355.9,38.3,26.6,1011.07,85.98,54.13
2023,1,5,3,0,0,2023-01-05T03:00:00,-5.28,-35.955,15,1672887600,2280.432,19.9,38.6,26.46,1011.43,76.48,54.08
2023,2,13,8,0,0,2023-02-13T08:00:00,49.144,12.879,625,1676275200,2124.425,131.7,68.3,0.49,965.35,94.85,8.51
2023,3,13,1,0,0,2023-03-13T01:00:00,50.799,4.36,150,1678669200,2257.295,350.5,14.3,11.02,994.82,94.58,26.28
2023,3,10,7,0,0,2023-03-10T07:00:00,-29.046,115.347,250,1678431600,2231.178,243.1,38.5,29.11,988.65,38.2,17.76
2023,4,5,19,0,0,2023-04-05T19:00:00,-43.967,-176.55,147,1680721200,2267.105,95.9,46.8,7.71,1003.95,74.18,8.79
2023,3,26,3,0,0,2023-03-26T03:00:00,30.033,31.233,234,1679799600,2267.417,98.5,35.3,13.96,1001.71,84.81,12.68
2023,3,21,17,0,0,2023-03-21T17:00:00,39.609,115.893,87,1679418000,2250.793,5.5,60.8,11.75,997.57,86.15,11.33
2023,3,24,14,0,0,2023-03-24T14:00:00,26.209,50.586,10,1679666400,2297.86,262.1,54.4,22.09,1012.21,65.47,18.71
2023,2,19,8,0,0,2023-02-19T08:00:00,39.609,115.893,87,1676793600,2311.283,223.0,61.4,10.6,1012.45,24.42,4.31
2023,2,8,16,0,0,2023-02-08T16:00:00,39.609,115.893,87,1675872000,2321.367,16.7,57.7,-0.23,1021.27,48.79,8.21
2023,4,25,8,0,0,2023-04-25T08:00:00,40.649,16.705,287,1682409600,2206.32,125.7,71.7,17.98,979.58,51.32,12.66
2023,3,14,13,0,0,2023-03-14T13:00:00,39.609,115.893,87,1678798800,2262.33,337.0,64.5,12.01,1006.3,13.91,3.66
2023,3,20,11,0,0,2023-03-20T11:00:00,39.609,115.893,87,1679310000,2264.317,308.7,63.9,10.21,999.15,77.81,14.55
2023,4,23,9,0,0,2023-04-23T09:00:00,76.537,-68.703,46,1682240400,2329.374,50.9,72.8,-6.46,1019.08,79.79,5.11
2023,1,19,13,0,0,2023-01-19T13:00:00,13.021,77.572,844,1674133200,2024.342,246.4,66.0,24.96,917.12,33.77,8.6
2023,1,11,2,0,0,2023-01-11T02:00:00,-5.932,106.917,25,1673402400,2290.307,118.0,24.6,28.0,1013.32,77.84,46.36
2023,2,15,17,0,0,2023-02-15T17:00:00,39.609,115.893,87,1676480400,2316.582,26.6,57.7,-4.2,1021.01,75.79,6.49
2023,2,28,8,0,0,2023-02-28T08:00:00,38.921,-77.066,85,1677571200,2285.761,36.8,45.6,7.36,1011.44,53.2,11.05
2023,3,10,14,0,0,2023-03-10T14:00:00,-5.28,-35.955,15,1678456800,2274.397,167.0,70.6,27.64,1009.55,70.42,43.56
2023,3,16,18,0,0,2023-03-16T18:00:00,-66.284,110.52,50,1678989600,2138.823,33.1,39.2,-7.74,959.81,76.21,5.09
2023,3,30,6,0,0,2023-03-30T06:00:00,-25.953,28.077,1400,1680156000,1805.816,95.8,54.3,18.1,851.71,71.84,21.14
2023,1,23,5,0,0,2023-01-23T05:00:00,39.609,115.893,87,1674450000,2346.174,186.9,33.8,-4.52,1027.79,28.28,1.52
2023,3,6,7,0,0,2023-03-06T07:00:00,-63.321,-57.902,15,1678086000,2183.089,22.2,50.3,-1.53,976.08,65.59,4.34
2023,4,19,18,0,0,2023-04-19T18:00:00,13.021,77.572,844,1681927200,1988.268,1.2,40.8,26.32,913.16,41.01,21.73
2023,4,29,10,0,0,2023-04-29T10:00:00,76.537,-68.703,46,1682762400,2297.291,56.4,81.2,-2.59,1014.69,88.6,13.17
2023,4,13,3,0,0,2023-04-13T03:00:00,0.448,9.412,40,1681354800,2275.832,69.0,18.8,25.26,1005.86,93.05,59.45
2023,1,6,2,0,0,2023-01-06T02:00:00,-25.953,28.077,1400,1672970400,1798.151,57.0,26.2,16.52,847.73,95.13,28.62
2023,1,7,6,0,0,2023-01-07T06:00:00,76.537,-68.703,46,1673071200,2302.824,16.9,39.4,1.11,1018.74,77.49,5.52
2023,4,4,5,0,0,2023-04-04T05:00:00,30.033,31.233,234,1680584400,2243.301,125.4,43.5,22.12,997.46,21.07,6.25
2023,2,11,5,0,0,2023-02-11T05:00:00,-15.947,-47.928,1107,1676091600,2305.822,23.9,43.5,22.95,1012.4,68.78,23.6
2023,3,18,18,0,0,2023-03-18T18:00:00,-5.28,-35.955,15,1679162400,2298.387,236.8,51.0,26.99,1010.19,79.02,47.84
2023,1,11,5,0,0,2023-01-11T05:00:00,16.883,-25.083,20,1673413200,2209.067,44.4,50.9,13.64,982.8,23.73,8.21
2023,2,3,7,0,0,2023-02-03T07:00:00,-5.28,-35.955,15,1675407600,2300.582,73.5,45.9,26.93,1012.32,83.72,48.56
2023,4,7,8,0,0,2023-04-07T08:00:00,26.209,50.586,10,1680854400,2302.68,159.4,57.5,23.76,1015.37,69.69,16.36
2023,2,3,1,0,0,2023-02-03T01:00:00,-5.932,106.917,25,1675386000,2305.833,102.2,23.1,25.72,1011.77,86.26,59.53
2023,3,16,13,0,0,2023-03-16T13:00:00,-63.321,-57.902,15,1678971600,2210.791,153.6,82.3,-0.3,979.79,74.59,6.25
2023,3,11,23,0,0,2023-03-11T23:00:00,-15.947,-47.928,1107,1678575600,2302.432,322.9,24.6,24.0,1014.02,65.47,22.31
2023,3,21,4,0,0,2023-03-21T04:00:00,13.021,77.572,844,1679371200,2015.151,159.6,26.8,22.61,915.4,49.11,16.56
2023,2,22,22,0,0,2023-02-22T22:00:00,50.799,4.36,150,1677103200,2269.017,307.1,33.7,7.9,1004.8,96.27,18.8
2023,1,4,6,0,0,2023-01-04T06:00:00,46.877,7.465,956,1672812000,2126.159,126.9,43.9,1.58,959.36,97.07,11.19
2023,2,22,23,0,0,2023-02-22T23:00:00,50.799,4.36,150,1677106800,2276.686,328.9,10.0,7.54,1004.79,98.03,18.66
2023,1,24,18,0,0,2023-01-24T18:00:00,-63.321,-57.902,15,1674583200,2196.859,187.2,50.7,-0.01,980.79,79.59,6.63
2023,2,16,18,0,0,2023-02-16T18:00:00,30.033,31.233,234,1676570400,2296.026,324.5,38.3,14.49,1014.27,52.13,12.67
2023,1,6,21,0,0,2023-01-06T21:00:00,-43.967,-176.55,147,1673038800,2314.508,118.8,12.4,13.11,1018.39,91.98,31.24
2023,2,21,9,0,0,2023-02-21T09:00:00,-66.284,110.52,50,1676970000,2139.067,230.4,52.6,-2.38,964.89,71.71,7.8
2023,4,28,21,0,0,2023-04-28T21:00:00,-63.321,-57.902,15,1682715600,2247.065,265.4,23.9,-1.47,995.96,68.73,5.57
2023,1,19,1,0,0,2023-01-19T01:00:00,-43.967,-176.55,147,1674090000,2292.654,215.1,12.0,9.43,1008.77,72.62,13.58
2023,4,14,2,0,0,2023-04-14T02:00:00,-29.046,115.347,250,1681437600,2259.455,136.3,17.3,17.16,991.79,49.63,11.7
2023,3,23,19,0,0,2023-03-23T19:00:00,-66.284,110.52,50,1679598000,2135.841,21.0,38.0,-10.76,963.03,88.21,2.78
2023,1,28,8,0,0,2023-01-28T08:00:00,40.649,16.705,287,1674892800,2228.574,122.1,66.5,6.07,982.94,86.9,11.06
2023,1,21,4,0,0,2023-01-21T04:00:00,-15.947,-47.928,1107,1674273600,2305.149,345.1,44.0,23.32,1012.62,88.22,38.17
2023,4,25,13,0,0,2023-04-25T13:00:00,-15.947,-47.928,1107,1682427600,2306.839,159.6,76.4,22.96,1013.78,68.05,21.67
2023,2,3,2,0,0,2023-02-03T02:00:00,49.144,12.879,625,1675389600,2109.329,47.6,16.1,1.16,952.55,99.05,12.83
2023,1,15,5,0,0,2023-01-15T05:00:00,-63.321,-57.902,15,1673758800,2177.695,355.1,33.5,-0.52,971.81,95.85,10.69
2023,2,1,19,0,0,2023-02-01T19:00:00,-63.321,-57.902,15,1675278000,2166.654,250.1,50.8,0.58,974.21,87.92,9.22
2023,1,11,21,0,0,2023-01-11T21:00:00,-43.967,-176.55,147,1673470800,2295.208,135.6,13.4,11.24,1010.43,74.51,19.33
2023,3,24,7,0,0,2023-03-24T07:00:00,13.021,77.572,844,1679641200,2002.245,172.6,49.9,31.33,914.74,36.45,23.16
2023,3,12,15,0,0,2023-03-12T15:00:00,-15.947,-47.928,1107,1678633200,2295.466,163.8,51.6,23.75,1012.38,78.25,30.67
2023,2,9,10,0,0,2023-02-09T10:00:00,0.448,9.412,40,1675936800,2287.48,167.2,72.5,28.67,1010.0,80.63,48.84
2023,4,18,18,0,0,2023-04-18T18:00:00,40.649,16.705,287,1681840800,2226.385,292.9,33.7,11.95,982.93,94.01,17.75
2023,3,4,23,0,0,2023-03-04T23:00:00,49.144,12.879,625,1677970800,2108.932,4.0,29.5,-0.54,945.96,87.16,6.89
2023,4,24,11,0,0,2023-04-24T11:00:00,26.209,50.586,10,1682334000,2275.089,228.7,63.1,27.12,1006.45,78.77,24.36
2023,2,14,19,0,0,2023-02-14T19:00:00,-5.28,-35.955,15,1676401200,2294.987,234.2,48.2,27.32,1009.65,80.18,44.42
2023,3,23,9,0,0,2023-03-23T09:00:00,0.448,9.412,40,1679562000,2280.724,151.8,63.0,26.61,1010.53,88.22,58.91
2023,2,27,12,0,0,2023-02-27T12:00:00,-66.284,110.52,50,1677499200,2165.779,304.0,79.6,-3.78,969.55,79.26,3.5
2023,2,14,17,0,0,2023-02-14T17:00:00,26.209,50.586,10,1676394000,2291.994,300.4,56.7,19.39,1012.31,89.86,15.17
2023,1,21,16,0,0,2023-01-21T16:00:00,-25.953,28.077,1400,1674316800,1776.092,275.6,64.5,28.81,846.24,22.88,11.52
2023,4,30,10,0,0,2023-04-30T10:00:00,-63.321,-57.902,15,1682848800,2221.588,100.1,58.3,-2.16,985.69,83.44,4.69
2023,2,21,3,0,0,2023-02-21T03:00:00,-43.967,-176.55,147,1676948400,2274.557,223.0,40.2,9.98,1004.36,77.61,11.38
2023,1,31,22,0,0,2023-01-31T22:00:00,16.883,-25.083,20,1675202400,2181.613,297.0,20.8,19.06,979.3,9.71,4.13
2023,4,12,3,0,0,2023-04-12T03:00:00,-43.967,-176.55,147,1681268400,2277.157,223.3,36.9,10.74,1007.5,93.0,25.34
2023,2,1,18,0,0,2023-02-01T18:00:00,-29.046,115.347,250,1675274400,2194.389,37.1,40.6,27.39,984.21,36.73,23.08
2023,1,16,9,0,0,2023-01-16T09:00:00,0.448,9.412,40,1673859600,2291.761,115.6,63.3,26.96,1009.89,82.7,52.3
2023,4,19,16,0,0,2023-04-19T16:00:00,-43.967,-176.55,147,1681920000,2333.0,61.9,64.9,8.27,1026.48,63.22,8.94
2023,4,26,2,0,0,2023-04-26T02:00:00,-15.947,-47.928,1107,1682474400,2293.743,329.3,19.0,22.52,1013.94,75.73,21.08
2023,1,4,14,0,0,2023-01-04T14:00:00,38.921,-77.066,85,1672840800,2334.595,133.0,57.8,14.08,1027.35,85.45,13.85
2023,2,14,14,0,0,2023-02-14T14:00:00,-43.967,-176.55,147,1676383200,2319.784,4.4,54.0,9.22,1020.87,76.77,12.95
2023,1,7,0,0,0,2023-01-07T00:00:00,-66.284,110.52,50,1673049600,2164.115,95.3,32.2,-2.33,969.97,71.47,5.5
2023,4,25,1,0,0,2023-04-25T01:00:00,0.448,9.412,40,1682384400,2280.205,357.2,33.3,24.38,1008.17,94.14,65.5
2023,3,20,14,0,0,2023-03-20T14:00:00,40.649,16.705,287,1679320800,2209.488,197.5,73.6,16.02,986.54,68.33,18.1
2023,3,30,20,0,0,2023-03-30T20:00:00,13.021,77.572,844,1680206400,1999.139,22.0,21.3,22.91,914.19,71.49,32.8
2023,3,31,9,0,0,2023-03-31T09:00:00,-25.953,28.077,1400,1680253200,1822.275,190.3,63.0,14.78,853.96,85.58,23.8
2023,1,3,12,0,0,2023-01-03T12:00:00,-63.321,-57.902,15,1672747200,2213.377,102.7,57.7,-1.18,986.89,72.52,5.84
2023,3,7,23,0,0,2023-03-07T23:00:00,40.649,16.705,287,1678230000,2207.73,356.5,20.4,8.68,979.89,66.18,7.19
2023,4,26,18,0,0,2023-04-26T18:00:00,-29.046,115.347,250,1682532000,2245.082,16.9,43.7,12.58,994.6,83.63,15.6
2023,3,27,2,0,0,2023-03-27T02:00:00,-15.947,-47.928,1107,1679882400,2289.671,327.6,35.1,23.4,1013.57,77.95,33.28
2023,3,30,9,0,0,2023-03-30T09:00:00,40.649,16.705,287,1680166800,2225.174,142.9,67.7,15.27,995.12,41.39,14.92
2023,3,13,15,0,0,2023-03-13T15:00:00,13.021,77.572,844,1678719600,1997.866,283.4,54.4,25.81,915.76,40.07,23.98
2023,1,22,9,0,0,2023-01-22T09:00:00,-15.947,-47.928,1107,1674378000,2319.099,97.3,57.9,23.35,1014.01,81.11,32.16
2023,3,27,9,0,0,2023-03-27T09:00:00,46.877,7.465,956,1679907600,2084.024,113.5,71.4,4.09,947.48,80.68,8.58
2023,2,16,11,0,0,2023-02-16T11:00:00,46.877,7.465,956,1676545200,2118.245,192.0,67.7,8.59,958.29,51.92,5.57
2023,3,9,12,0,0,2023-03-09T12:00:00,-63.321,-57.902,15,1678363200,2217.009,107.3,56.2,-1.5,988.07,73.45,5.49
2023,4,1,7,0,0,2023-04-01T07:00:00,-25.953,28.077,1400,1680332400,1815.102,161.8,52.8,16.48,855.57,76.09,20.3
2023,1,12,22,0,0,2023-01-12T22:00:00,-29.046,115.347,250,1673560800,2213.096,63.2,26.2,17.54,989.72,81.74,18.84
2023,3,5,14,0,0,2023-03-05T14:00:00,-25.953,28.077,1400,1678024800,1818.072,213.4,75.8,26.42,849.29,52.15,26.52
2023,1,29,11,0,0,2023-01-29T11:00:00,46.877,7.465,956,1674990000,2133.802,161.2,70.2,-0.33,955.29,73.06,5.12
2023,1,3,23,0,0,2023-01-03T23:00:00,-15.947,-47.928,1107,1672786800,2309.741,309.6,35.0,22.68,1015.22,85.85,33.79
2023,3,31,10,0,0,2023-03-31T10:00:00,0.448,9.412,40,1680256800,2289.628,187.6,79.2,29.46,1009.96,70.35,54.66
2023,2,12,21,0,0,2023-02-12T21:00:00,39.609,115.893,87,1676235600,2319.195,68.0,40.5,-2.76,1024.6,97.43,2.66
2023,1,27,23,0,0,2023-01-27T23:00:00,-5.932,106.917,25,1674860400,2282.858,97.2,32.4,25.56,1008.02,88.22,63.51
2023,4,18,3,0,0,2023-04-18T03:00:00,40.649,16.705,287,1681786800,2190.055,79.9,23.4,9.22,979.79,93.52,16.69
2023,1,3,16,0,0,2023-01-03T16:00:00,50.799,4.36,150,1672761600,2310.593,227.1,53.7,8.23,1017.48,83.96,15.53
2023,2,12,4,0,0,2023-02-12T04:00:00,40.649,16.705,287,1676174400,2239.958,52.3,23.0,3.57,999.16,75.3,7.19
2023,3,1,5,0,0,2023-03-01T05:00:00,30.033,31.233,234,1677646800,2275.789,99.9,44.0,15.57,1004.1,47.94,8.47
2023,3,28,4,0,0,2023-03-28T04:00:00,0.448,9.412,40,1679976000,2259.834,98.0,39.3,26.19,1007.42,89.93,59.13
2023,1,4,15,0,0,2023-01-04T15:00:00,76.537,-68.703,46,1672844400,2292.451,137.9,72.8,2.08,1017.57,84.25,6.82
2023,1,1,0,0,0,2023-01-01T00:00:00,0.448,9.412,40,1672531200,2284.732,4.1,12.1,24.69,1009.28,93.63,52.1
2023,3,21,7,0,0,2023-03-21T07:00:00,76.537,-68.703,46,1679382000,2288.52,63.1,39.0,-11.47,1012.09,74.08,1.62
2023,1,19,22,0,0,2023-01-19T22:00:00,-15.947,-47.928,1107,1674165600,2301.09,266.7,34.7,23.17,1015.42,85.36,32.35
2023,4,22,13,0,0,2023-04-22T13:00:00,40.649,16.705,287,1682168400,2226.328,229.2,67.7,19.99,984.02,46.38,14.58
2023,2,25,8,0,0,2023-02-25T08:00:00,50.799,4.36,150,1677312000,2261.162,149.8,51.3,2.86,1003.62,87.04,7.57
2023,2,21,10,0,0,2023-02-21T10:00:00,-25.953,28.077,1400,1676973600,1834.602,187.6,55.2,25.76,852.14,31.25,7.28
2023,4,6,1,0,0,2023-04-06T01:00:00,76.537,-68.703,46,1680742800,2258.139,286.1,14.8,1.01,1000.01,98.98,14.63
2023,4,6,11,0,0,2023-04-06T11:00:00,38.921,-77.066,85,1680778800,2294.798,91.2,65.6,15.1,1015.35,68.42,11.93
2023,4,7,4,0,0,2023-04-07T04:00:00,39.609,115.893,87,1680840000,2309.281,168.2,41.2,13.61,1014.22,16.91,3.11
2023,1,22,17,0,0,2023-01-22T17:00:00,-5.932,106.917,25,1674406800,2285.452,333.2,48.4,26.6,1009.27,84.39,57.78
2023,3,13,18,0,0,2023-03-13T18:00:00,26.209,50.586,10,1678730400,2311.872,314.3,51.9,21.62,1014.14,81.37,30.7
2023,3,19,1,0,0,2023-03-19T01:00:00,26.209,50.586,10,1679187600,2275.509,60.4,10.0,21.24,1008.86,79.84,22.8
2023,4,10,5,0,0,2023-04-10T05:00:00,76.537,-68.703,46,1681102800,2291.298,31.0,35.5,-1.19,1016.71,78.7,3.99
2023,4,11,9,0,0,2023-04-11T09:00:00,40.649,16.705,287,1681203600,2240.102,175.5,73.1,13.75,987.43,53.9,9.75
2023,2,6,10,0,0,2023-02-06T10:00:00,46.877,7.465,956,1675677600,2158.292,173.0,74.9,1.82,962.21,87.44,6.75
2023,4,12,10,0,0,2023-04-12T10:00:00,30.033,31.233,234,1681293600,2276.286,195.5,67.3,20.48,1001.38,36.71,14.07
2023,3,12,20,0,0,2023-03-12T20:00:00,38.921,-77.066,85,1678651200,2306.317,244.5,37.1,17.56,1013.22,69.71,19.37
2023,2,1,6,0,0,2023-02-01T06:00:00,-66.284,110.52,50,1675231200,2203.127,188.2,52.0,-1.92,980.05,80.99,5.31
2023,3,4,10,0,0,2023-03-04T10:00:00,76.537,-68.703,46,1677924000,2321.646,73.2,67.4,-10.48,1028.07,65.71,2.02
2023,2,5,20,0,0,2023-02-05T20:00:00,-5.932,106.917,25,1675627200,2275.707,28.1,23.5,27.04,1008.17,76.03,47.35
2023,3,10,12,0,0,2023-03-10T12:00:00,26.209,50.586,10,1678449600,2303.504,205.9,80.9,21.67,1012.46,89.69,27.34
2023,3,28,22,0,0,2023-03-28T22:00:00,-15.947,-47.928,1107,1680040800,2306.757,277.6,10.0,23.68,1014.65,77.13,34.49
2023,4,13,1,0,0,2023-04-13T01:00:00,30.033,31.233,234,1681347600,2276.267,27.0,14.7,13.55,1003.34,62.59,12.56
2023,2,6,3,0,0,2023-02-06T03:00:00,-66.284,110.52,50,1675652400,2179.933,140.2,36.7,-6.77,974.73,65.87,2.18
2023,3,25,2,0,0,2023-03-25T02:00:00,-63.321,-57.902,15,1679709600,2268.502,342.3,11.3,-0.19,998.59,81.78,6.18
2023,3,1,2,0,0,2023-03-01T02:00:00,30.033,31.233,234,1677636000,2262.4,79.4,16.7,14.28,1003.25,47.34,8.45
2023,4,6,2,0,0,2023-04-06T02:00:00,50.799,4.36,150,1680746400,2286.439,33.5,25.7,4.96,1009.13,63.96,10.52
2023,3,20,17,0,0,2023-03-20T17:00:00,40.649,16.705,287,1679331600,2208.987,264.8,50.0,13.89,986.34,84.49,20.59
2023,4,13,0,0,0,2023-04-13T00:00:00,-25.953,28.077,1400,1681344000,1818.86,24.1,28.2,13.35,851.39,71.24,11.12
2023,1,15,6,0,0,2023-01-15T06:00:00,38.921,-77.066,85,1673762400,2288.163,27.8,35.1,14.3,1014.1,60.53,16.8
2023,2,5,3,0,0,2023-02-05T03:00:00,39.609,115.893,87,1675566000,2295.834,175.4,37.8,1.95,1010.36,39.87,6.32
2023,1,24,6,0,0,2023-01-24T06:00:00,-5.932,106.917,25,1674540000,2270.123,203.2,49.8,28.77,1007.79,76.1,54.11
2023,4,5,14,0,0,2023-04-05T14:00:00,46.877,7.465,956,1680703200,2101.197,213.0,75.7,9.03,947.5,36.6,6.2
2023,3,27,6,0,0,2023-03-27T06:00:00,49.144,12.879,625,1679896800,2069.865,111.5,45.2,1.38,935.65,92.58,9.66
2023,3,27,1,0,0,2023-03-27T01:00:00,-63.321,-57.902,15,1679878800,2164.313,336.7,35.4,-0.66,975.18,77.84,6.32
2023,1,27,13,0,0,2023-01-27T13:00:00,40.649,16.705,287,1674824400,2184.769,224.8,83.9,8.95,974.62,88.49,13.09
2023,1,19,22,0,0,2023-01-19T22:00:00,13.021,77.572,844,1674165600,2006.878,75.9,21.6,14.65,917.23,95.34,9.79
2023,1,19,10,0,0,2023-01-19T10:00:00,-25.953,28.077,1400,1674122400,1820.636,205.2,75.4,26.96,852.39,48.45,25.13
2023,1,26,18,0,0,2023-01-26T18:00:00,-29.046,115.347,250,1674756000,2225.161,38.8,44.8,23.05,983.17,48.51,32.05
2023,4,25,16,0,0,2023-04-25T16:00:00,13.021,77.572,844,1682438400,2020.925,288.7,46.3,25.8,915.22,72.38,39.16
2023,2,7,23,0,0,2023-02-07T23:00:00,0.448,9.412,40,1675810800,2285.744,358.8,16.4,25.29,1009.26,91.02,47.17
2023,2,9,19,0,0,2023-02-09T19:00:00,-43.967,-176.55,147,1675969200,2271.391,122.0,38.1,12.69,1009.69,89.32,20.97
2023,3,16,21,0,0,2023-03-16T21:00:00,0.448,9.412,40,1679000400,2280.217,319.0,13.0,26.06,1007.67,90.2,56.0
2023,3,13,8,0,0,2023-03-13T08:00:00,76.537,-68.703,46,1678694400,2283.514,56.0,72.1,-3.36,1003.09,66.64,3.41
2023,3,5,23,0,0,2023-03-05T23:00:00,-29.046,115.347,250,1678057200,2214.316,113.2,24.0,19.2,990.12,59.34,15.28
2023,2,18,21,0,0,2023-02-18T21:00:00,-25.953,28.077,1400,1676754000,1811.084,315.5,32.6,18.28,848.16,91.14,34.47
2023,3,2,0,0,0,2023-03-02T00:00:00,46.877,7.465,956,1677715200,2103.897,28.9,32.8,0.75,944.25,83.26,9.2
2023,4,28,12,0,0,2023-04-28T12:00:00,-43.967,-176.55,147,1682683200,2297.833,337.9,74.6,8.15,1013.4,65.12,8.51
2023,2,28,13,0,0,2023-02-28T13:00:00,39.609,115.893,87,1677589200,2294.562,335.9,65.8,6.16,1018.01,29.72,3.18
2023,3,16,8,0,0,2023-03-16T08:00:00,-43.967,-176.55,147,1678953600,2306.798,316.8,67.4,8.72,1015.12,82.05,16.0
2023,2,19,11,0,0,2023-02-19T11:00:00,39.609,115.893,87,1676804400,2317.211,280.6,64.1,3.56,1013.85,48.88,4.56
